16;A_relational_database;is_a_collection_of;data_items_organized_as_a_set_of_formally_described_tables;0.949
16;data;can_be_accessed_in;many_different_ways;0.906
16;data_items;be_organized_as;a_set_of_formally_described_tables;0.744
16;A_relational_database;is;a_collection_of_data_items;0.676
17;The_relational_database;was_invented_by;E.;0.905
28;A_relational_database;is_a_set_of;tables_containing_data;0.924
28;data;be_fitted_into;predefined_categories;0.793
28;A_relational_database;is;a_set_of_tables;0.736
29;Each_table;contains;one_or_more_data_categories;0.807
30;Each_row;contains;a_unique_instance_of_data;0.854
30;the_categories;be_defined_by;the_columns;0.705
31;a_typical_business_order_entry_database;would_include;a_table_that_described_a_customer_with_columns_for_name_address_phone_number_and_so_forth;0.837
31;a_customer;be_described_with;columns;0.754
31;address;be_columns_for;name;0.281
31;a_table_that_described_a_customer_with_columns_for_name_address_phone_number_and_so_forth;would_be_include_for;example;0.19
31;a_typical_business_order_entry_database;would_include_phone_number_for;example;0.123
31;a_typical_business_order_entry_database;would_include_so_forth_for;example;0.123
31;a_typical_business_order_entry_database;would_include_a_table_that_described_a_customer_with_columns_for_name_address_phone_number_for;example;0.12
32;Another_table;would_describe;an_order;0.783
34;A_user_of_the_database;could_obtain;a_view_of_the_database;0.854
34;the_user;s;needs;0.667
35;a_branch_office_manager;might_like;a_view_or_report;0.798
35;a_view_or_report;might_be_like_for;example;0.2
35;a_branch_office_manager;might_like_a_view_or_report_on_all_customers_that_had_bought_products_after_a_certain_date_for;example;0.165
45;The_relational_data_model;describes_the_world_as;a_collection_of_inter_related_relations;0.891
45;The_relational_data_model;describes;the_world;0.807
48;basic;be_components_of;data;0.377
49;you;need_to_think_generically_about;your_information;0.83
50;you;will_store_in;the_database;0.814
50;common;be_components_of;the_information;0.506
52;The_relational_database_model;consists_of;three_parts;0.878
56;Another_fundamental_part_of_the_relation_model_data_structure;is_the_concept_of;a_domain;0.93
56;Another_fundamental_part_of_the_relation_model_data_structure;is;the_concept_of_a_domain;0.778
56;the_concept_of_a_domain;be_Another_fundamental_part_of;the_relation_model_data_structure;0.492
56;fundamental;be_part_of;the_relation_model_data_structure;0.355
57;a_domain;combines;two_pieces_of_information)[enabler=Simply_stated;0.846
57;a_domain;combines_of;information)[enabler=Simply_stated;0.833
57;a_domain;combines_;the_set_of_allowable_values)[enabler=Simply_stated;0.796
58;a_domain;defines;a_set_of_allowable_values;0.825
58;a_domain;defines_a_set_of_allowable_values_in;other_words;0.613
59;the_domain;is_the_set_of;Sales;0.909
59;the_domain;is_the_set_of;all_integers)[enabler=whereas_for_the_Dept_column_the_domain_is_the_set_of_Sales_Marketing_Research_Accountancy;0.909
59;the_domain;is_the_set_of_all_integers_than;zero)[enabler=whereas_for_the_Dept_column_the_domain_is_the_set_of_Sales_Marketing_Research_Accountancy;0.863
59;the_domain;is_the_set_of_all_integers_for;the_ID_column)[enabler=whereas_for_the_Dept_column_the_domain_is_the_set_of_Sales_Marketing_Research_Accountancy;0.746
59;the_domain;is;the_set_of_Sales;0.724
59;the_domain;is;the_set_of_all_integers;0.724
59;the_domain;is_the_set_of_Sales_for;the_Dept_column;0.67
59;the_domain;is_the_set_of_all_integers_for;example)[enabler=whereas_for_the_Dept_column_the_domain_is_the_set_of_Sales_Marketing_Research_Accountancy;0.45
62;The_most_common_relational_model;is;one;0.667
64;one_record;can_relate_to;manyrecords;0.785
64;The_sales_leads_example;is;a_one_to_manyrelationship;0.687
65;you;add;the_foreign_key;0.773
66;Another_example_of_a_one_to_many_relationship;is;an_application;0.746
66;tracksaccounts;_;receivable_invoices;0.605
66;an_application;be_Another_example_of;a_one_to_many_relationship;0.492
67;You;need;one_table;0.842
68;onecustomer;can_place;many_orders;0.729
68;Invoices;isthe;child_table;0.689
68;Customers;is;the_parent_table_Invoices_isthe_child_table_and_the_common_field;0.62
68;onecustomer;can_place_many_orders_in;this_case;0.591
68;the_parent_table_Invoices_isthe_child_table_and_the_common_field;is;the_Customer_table;0.585
68;many_orders;can_be_place_in;this_case;0.473
